"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-10","1972","06","10","","8.9","","0.0","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-11","1972","06","11","","16.7","","-4.4","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-12","1972","06","12","","19.4","","6.1","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-13","1972","06","13","","22.8","","3.9","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-14","1972","06","14","","23.9","","13.3","","18.6","","0.0","","0.6","","8.4","","0.0","","8.4","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-15","1972","06","15","","22.2","","15.0","","18.6","","0.0","","0.6","","9.7","","0.0","","9.7","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-16","1972","06","16","","16.7","","7.2","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-17","1972","06","17","","20.0","","0.6","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-18","1972","06","18","","24.4","","1.7","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-19","1972","06","19","","26.1","","7.8","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-20","1972","06","20","","26.7","","13.3","","20.0","","0.0","","2.0","","42.2","","0.0","","42.2","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-21","1972","06","21","","20.0","","9.4","","14.7","","3.3","","0.0","","35.3","","0.0","","35.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-22","1972","06","22","","13.3","","5.0","","9.2","","8.8","","0.0","","10.7","","0.0","","10.7","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-23","1972","06","23","","21.1","","7.2","","14.2","","3.8","","0.0","","7.6","","0.0","","7.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-24","1972","06","24","","21.1","","10.0","","15.6","","2.4","","0.0","","13.5","","0.0","","13.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-25","1972","06","25","","18.9","","8.3","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-26","1972","06","26","","21.1","","8.3","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-27","1972","06","27","","23.9","","10.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-28","1972","06","28","","26.7","","11.7","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-29","1972","06","29","","25.6","","12.2","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-06-30","1972","06","30","","25.0","","12.2","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-01","1972","07","01","","27.2","","15.6","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-02","1972","07","02","","25.0","","11.1","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-03","1972","07","03","","15.0","","8.3","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-04","1972","07","04","","22.2","","0.6","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-05","1972","07","05","","20.6","","1.1","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-06","1972","07","06","","22.2","","5.0","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-07","1972","07","07","","22.8","","5.6","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-08","1972","07","08","","23.3","","7.2","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-09","1972","07","09","","21.7","","6.7","","14.2","","3.8","","0.0","","4.1","","0.0","","4.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-10","1972","07","10","","18.9","","8.3","","13.6","","4.4","","0.0","","3.6","","0.0","","3.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-11","1972","07","11","","27.2","","10.6","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-12","1972","07","12","","30.6","","15.6","","23.1","","0.0","","5.1","","22.4","","0.0","","22.4","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-13","1972","07","13","","20.0","","16.1","","18.1","","0.0","","0.1","","14.5","","0.0","","14.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-14","1972","07","14","","24.4","","12.2","","18.3","","0.0","","0.3","","3.0","","0.0","","3.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-15","1972","07","15","","22.8","","13.3","","18.1","","0.0","","0.1","","12.7","","0.0","","12.7","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-16","1972","07","16","","27.2","","13.3","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-17","1972","07","17","","26.7","","10.0","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-18","1972","07","18","","27.2","","11.1","","19.2","","0.0","","1.2","","3.8","","0.0","","3.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-19","1972","07","19","","27.8","","16.1","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-20","1972","07","20","","25.0","","15.6","","20.3","","0.0","","2.3","","24.6","","0.0","","24.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-21","1972","07","21","","27.8","","15.6","","21.7","","0.0","","3.7","","2.3","","0.0","","2.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-22","1972","07","22","","28.3","","16.1","","22.2","","0.0","","4.2","","30.0","","0.0","","30.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-23","1972","07","23","","27.2","","16.1","","21.7","","0.0","","3.7","","2.8","","0.0","","2.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-24","1972","07","24","","26.7","","15.0","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-25","1972","07","25","","19.4","","10.6","","15.0","","3.0","","0.0","","15.2","","0.0","","15.2","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-26","1972","07","26","","16.7","","10.0","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-27","1972","07","27","","18.9","","5.6","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-28","1972","07","28","","22.2","","6.7","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-29","1972","07","29","","23.3","","6.7","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-30","1972","07","30","","23.9","","7.2","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-07-31","1972","07","31","","21.1","","11.1","","16.1","","1.9","","0.0","","4.3","","0.0","","4.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-01","1972","08","01","","23.9","","8.3","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-02","1972","08","02","","18.3","","10.0","","14.2","","3.8","","0.0","","14.2","","0.0","","14.2","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-03","1972","08","03","","20.6","","12.2","","16.4","","1.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-04","1972","08","04","","18.3","","-0.6","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-05","1972","08","05","","20.0","","2.2","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-06","1972","08","06","","20.6","","7.8","","14.2","","3.8","","0.0","","19.1","","0.0","","19.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-07","1972","08","07","","14.4","","11.1","","12.8","","5.2","","0.0","","5.1","","0.0","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-08","1972","08","08","","18.9","","7.8","","13.4","","4.6","","0.0","","15.2","","0.0","","15.2","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-09","1972","08","09","","17.2","","6.7","","12.0","","6.0","","0.0","","15.0","","0.0","","15.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-10","1972","08","10","","17.8","","5.0","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-11","1972","08","11","","17.2","","5.6","","11.4","","6.6","","0.0","","1.3","","0.0","","1.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-12","1972","08","12","","20.6","","12.2","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-13","1972","08","13","","21.1","","8.3","","14.7","","3.3","","0.0","","1.5","","0.0","","1.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-14","1972","08","14","","20.0","","8.9","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-15","1972","08","15","","23.9","","5.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-16","1972","08","16","","19.4","","6.7","","13.1","","4.9","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-17","1972","08","17","","21.7","","11.1","","16.4","","1.6","","0.0","","6.4","","0.0","","6.4","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-18","1972","08","18","","26.1","","13.3","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-19","1972","08","19","","23.3","","11.1","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-20","1972","08","20","","25.0","","7.2","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-21","1972","08","21","","25.6","","7.2","","16.4","","1.6","","0.0","","4.8","","0.0","","4.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-22","1972","08","22","","27.8","","10.0","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-23","1972","08","23","","30.0","","11.7","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-24","1972","08","24","","28.9","","17.2","","23.1","","0.0","","5.1","","15.7","","0.0","","15.7","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-25","1972","08","25","","23.9","","17.8","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-26","1972","08","26","","26.1","","14.4","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-27","1972","08","27","","23.9","","15.6","","19.8","","0.0","","1.8","","3.3","","0.0","","3.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-28","1972","08","28","","23.9","","15.6","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-29","1972","08","29","","23.3","","8.3","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-30","1972","08","30","","23.3","","6.1","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-08-31","1972","08","31","","26.7","","8.9","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-01","1972","09","01","","26.7","","11.1","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-02","1972","09","02","","15.6","","12.2","","13.9","","4.1","","0.0","","10.9","","0.0","","10.9","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-03","1972","09","03","","17.2","","8.9","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-04","1972","09","04","","18.3","","2.8","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-05","1972","09","05","","19.4","","2.2","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-06","1972","09","06","","20.6","","5.0","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-07","1972","09","07","","20.6","","11.7","","16.2","","1.8","","0.0","","6.6","","0.0","","6.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-08","1972","09","08","","20.0","","12.8","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-09","1972","09","09","","17.8","","5.6","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-10","1972","09","10","","19.4","","0.0","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-11","1972","09","11","","20.6","","8.3","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-12","1972","09","12","","21.7","","8.3","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-13","1972","09","13","","16.7","","7.8","","12.3","","5.7","","0.0","","9.1","","0.0","","9.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-14","1972","09","14","","16.7","","9.4","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-15","1972","09","15","","18.3","","1.1","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-16","1972","09","16","","18.9","","7.2","","13.1","","4.9","","0.0","","4.6","","0.0","","4.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-17","1972","09","17","","20.6","","11.7","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-18","1972","09","18","","17.8","","5.6","","11.7","","6.3","","0.0","","3.0","","0.0","","3.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-19","1972","09","19","","17.8","","8.3","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-20","1972","09","20","","20.0","","1.1","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-21","1972","09","21","","21.1","","7.2","","14.2","","3.8","","0.0","","3.0","","0.0","","3.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-22","1972","09","22","","13.3","","0.0","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-23","1972","09","23","","16.7","","-1.1","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-24","1972","09","24","","15.6","","7.2","","11.4","","6.6","","0.0","","1.0","","0.0","","1.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-25","1972","09","25","","19.4","","12.2","","15.8","","2.2","","0.0","","20.3","","0.0","","20.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-26","1972","09","26","","20.0","","14.4","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-27","1972","09","27","","12.8","","5.0","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-28","1972","09","28","","15.6","","-2.2","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-29","1972","09","29","","16.7","","8.9","","12.8","","5.2","","0.0","","21.6","","0.0","","21.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-09-30","1972","09","30","","13.3","","0.0","","6.7","","11.3","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-01","1972","10","01","","10.0","","-2.8","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-02","1972","10","02","","15.6","","5.0","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-03","1972","10","03","","18.9","","5.6","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-04","1972","10","04","","22.2","","7.2","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-05","1972","10","05","","20.0","","5.6","","12.8","","5.2","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-06","1972","10","06","","13.3","","5.0","","9.2","","8.8","","0.0","","21.8","","0.0","","21.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-07","1972","10","07","","7.2","","0.0","","3.6","","14.4","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-08","1972","10","08","","12.8","","-5.6","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-09","1972","10","09","","3.3","","-3.3","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-10","1972","10","10","","8.9","","-9.4","","-0.3","","18.3","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-11","1972","10","11","","16.7","","0.6","","8.7","","9.3","","0.0","","5.1","","0.0","","5.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-12","1972","10","12","","10.0","","0.6","","5.3","","12.7","","0.0","","0.5","","0.0","T","0.5","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-13","1972","10","13","","7.2","","-5.6","","0.8","","17.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-14","1972","10","14","","11.1","","0.0","","5.6","","12.4","","0.0","","0.3","","0.0","","0.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-15","1972","10","15","","4.4","","-5.6","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-16","1972","10","16","","8.9","","0.0","","4.5","","13.5","","0.0","","1.8","","0.0","","1.8","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-17","1972","10","17","","5.0","","-3.3","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-18","1972","10","18","","0.6","","-11.7","","-5.6","","23.6","","0.0","","4.3","","0.0","T","4.3","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-19","1972","10","19","","1.7","","-11.7","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-20","1972","10","20","","3.9","","-9.4","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-21","1972","10","21","","5.6","","-3.3","","1.2","","16.8","","0.0","","3.6","","0.0","T","3.6","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-22","1972","10","22","","8.3","","-1.1","","3.6","","14.4","","0.0","","20.1","","0.0","","20.1","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-23","1972","10","23","","6.1","","0.0","","3.1","","14.9","","0.0","","10.2","","0.0","","10.2","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-24","1972","10","24","","0.0","","-3.3","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-25","1972","10","25","","3.3","","-3.3","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-26","1972","10","26","","11.1","","-1.7","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-27","1972","10","27","","15.6","","0.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-28","1972","10","28","","7.2","","3.9","","5.6","","12.4","","0.0","","12.4","","0.0","","12.4","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-29","1972","10","29","","1.7","","-2.8","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-30","1972","10","30","","2.8","","-5.0","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-10-31","1972","10","31","","2.2","","-8.3","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-01","1972","11","01","","7.8","","-3.9","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-02","1972","11","02","","5.6","","-1.1","","2.3","","15.7","","0.0","","7.4","","0.0","","7.4","","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-03","1972","11","03","","4.4","","-2.8","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-04","1972","11","04","","0.0","","-2.8","","-1.4","","19.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-78.85","45.33","ALGONQUIN PARK WEST","6080193","1972-11-05","1972","11","05","","3.9","","-3.3","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
